gene_id	gene_name	gene_type	gene_description	gene_version	seqnames	start	end	width	strand
ENSMUSG00000030399	Ckm	protein_coding	creatine kinase, muscle	2	chr7	19404776	19422841	18066	+
ENSMUSG00000040705	A930016O22Rik	lncRNA	RIKEN cDNA A930016O22 gene	2	chr7	19417466	19421417	3952	-
ENSMUSG00000030397	Mark4	protein_coding	MAP/microtubule affinity regulating kinase 4	10	chr7	19424775	19458821	34047	-
ENSMUSG00000011263	Exoc3l2	protein_coding	exocyst complex component 3-like 2	16	chr7	19463331	19496762	33432	+
ENSMUSG00000057667	Bloc1s3	protein_coding	biogenesis of lysosomal organelles complex-1, subunit 3	7	chr7	19504486	19508367	3882	-
ENSMUSG00000002043	Trappc6a	protein_coding	trafficking protein particle complex 6A	17	chr7	19508395	19516145	7751	+
ENSMUSG00000060621	Nkpd1	protein_coding	NTPase, KAP family P-loop domain containing 1	6	chr7	19517838	19525056	7219	+
ENSMUSG00000051403	Ppp1r37	protein_coding	protein phosphatase 1, regulatory subunit 37	9	chr7	19530800	19563076	32277	-
ENSMUSG00000044709	Gemin7	protein_coding	gem nuclear organelle associated protein 7	6	chr7	19564946	19577595	12650	-
ENSMUSG00000011267	Zfp296	protein_coding	zinc finger protein 296	8	chr7	19577287	19580656	3370	+
ENSMUSG00000061028	Clasrp	protein_coding	CLK4-associating serine/arginine rich protein	7	chr7	19581035	19604486	23452	-
ENSMUSG00000002983	Relb	protein_coding	avian reticuloendotheliosis viral (v-rel) oncogene related B	17	chr7	19606217	19629438	23222	-
ENSMUSG00000002981	Clptm1	protein_coding	cleft lip and palate associated transmembrane protein 1	10	chr7	19631571	19665033	33463	-
ENSMUSG00000002992	Apoc2	protein_coding	apolipoprotein C-II	17	chr7	19671579	19677941	6363	-
ENSMUSG00000074336	Apoc4	protein_coding	apolipoprotein C-IV	5	chr7	19678083	19681479	3397	-
ENSMUSG00000040564	Apoc1	protein_coding	apolipoprotein C-I	14	chr7	19689481	19692660	3180	-
ENSMUSG00000002985	Apoe	protein_coding	apolipoprotein E	16	chr7	19696109	19699188	3080	-
ENSMUSG00000002984	Tomm40	protein_coding	translocase of outer mitochondrial membrane 40	17	chr7	19701313	19715438	14126	-
ENSMUSG00000092381	Gm20512	lncRNA	predicted gene 20512	1	chr7	19715016	19721731	6716	+
ENSMUSG00000062300	Nectin2	protein_coding	nectin cell adhesion molecule 2	14	chr7	19716644	19750483	33840	-
ENSMUSG00000002980	Bcam	protein_coding	basal cell adhesion molecule	14	chr7	19756131	19771016	14886	-
ENSMUSG00000097226	Gm26600	lncRNA	predicted gene, 26600	1	chr7	19770611	19775403	4793	+
ENSMUSG00000040525	Cblc	protein_coding	Casitas B-lineage lymphoma c	13	chr7	19778881	19796809	17929	-
ENSMUSG00000053175	Bcl3	protein_coding	B cell leukemia/lymphoma 3	17	chr7	19808462	19822770	14309	-
ENSMUSG00000087206	Gm16175	lncRNA	predicted gene 16175	1	chr7	19809609	19811872	2264	+
ENSMUSG00000087593	Gm16174	lncRNA	predicted gene 16174	1	chr7	19816553	19818625	2073	+
ENSMUSG00000109424	Gm44658	lncRNA	predicted gene 44658	1	chr7	19846973	19847609	637	+
ENSMUSG00000092216	Gm19345	protein_coding	predicted gene, 19345	3	chr7	19852003	19858350	6348	+
ENSMUSG00000014686	Ceacam16	protein_coding	carcinoembryonic antigen-related cell adhesion molecule 16	8	chr7	19852097	19861299	9203	-
ENSMUSG00000109214	Gm44659	lncRNA	predicted gene 44659	1	chr7	19868121	19871438	3318	-
ENSMUSG00000049848	Ceacam19	protein_coding	carcinoembryonic antigen-related cell adhesion molecule 19	7	chr7	19875742	19887965	12224	-
ENSMUSG00000040511	Pvr	protein_coding	poliovirus receptor	14	chr7	19903578	19921160	17583	-
ENSMUSG00000090075	Gm16251	lncRNA	predicted gene 16251	1	chr7	19920729	19927607	6879	+
ENSMUSG00000040498	Igsf23	protein_coding	immunoglobulin superfamily, member 23	7	chr7	19937305	19950756	13452	-
ENSMUSG00000070777	Ceacam20	protein_coding	carcinoembryonic antigen-related cell adhesion molecule 20	5	chr7	19965412	19991104	25693	+
ENSMUSG00000060508	Nlrp9b	protein_coding	NLR family, pyrin domain containing 9B	16	chr7	19991465	20073306	81842	+
ENSMUSG00000095201	Vmn1r91	protein_coding	vomeronasal 1 receptor 91	2	chr7	20099680	20103101	3422	+
ENSMUSG00000096152	Gm16442	protein_coding	predicted gene 16442	1	chr7	20121656	20122579	924	-
ENSMUSG00000096164	Vmn1r93	protein_coding	vomeronasal 1 receptor 93	1	chr7	20138123	20139088	966	-
ENSMUSG00000094011	Vmn1r94	protein_coding	vomeronasal 1 receptor 94	1	chr7	20167460	20168377	918	-
ENSMUSG00000094735	Vmn1r95	protein_coding	vomeronasal 1 receptor, 95	1	chr7	20193710	20194633	924	+
ENSMUSG00000094298	Gm6164	protein_coding	predicted gene 6164	1	chr7	20204684	20205607	924	-
ENSMUSG00000094757	Gm4498	protein_coding	predicted gene 4498	1	chr7	20232908	20233828	921	-
ENSMUSG00000109166	Gm5890	protein_coding	predicted gene 5890	1	chr7	20260451	20262834	2384	-
ENSMUSG00000095745	Gm4133	protein_coding	predicted gene 4133	1	chr7	20333142	20334065	924	-
ENSMUSG00000095806	Gm5728	protein_coding	predicted gene 5728	1	chr7	20374493	20375410	918	-
ENSMUSG00000096386	Vmn1r100	protein_coding	vomeronasal 1 receptor 100	1	chr7	20417942	20418865	924	+
ENSMUSG00000094545	Vmn1r101	protein_coding	vomeronasal 1 receptor 101	1	chr7	20441670	20442593	924	-
ENSMUSG00000094762	Gm10670	protein_coding	predicted gene 10670	1	chr7	20473960	20474925	966	-
ENSMUSG00000096663	Vmn1r103	protein_coding	vomeronasal 1 receptor 103	1	chr7	20509617	20510534	918	-
ENSMUSG00000096903	Vmn1r104	protein_coding	vomeronasal 1 receptor 104	1	chr7	20533837	20534760	924	+
ENSMUSG00000096761	Gm5726	protein_coding	predicted gene 5726	1	chr7	20544834	20545757	924	-
ENSMUSG00000095837	Gm4141	protein_coding	predicted gene 4141	1	chr7	20575321	20576241	921	-
ENSMUSG00000109060	Gm4513	protein_coding	predicted gene 4513	1	chr7	20593051	20599021	5971	-
ENSMUSG00000095275	Vmn1r107	protein_coding	vomeronasal 1 receptor 107	1	chr7	20668918	20669841	924	+
ENSMUSG00000095768	Vmn1r111	protein_coding	vomeronasal 1 receptor 111	1	chr7	20702296	20703216	921	-
ENSMUSG00000095190	Gm10668	protein_coding	predicted gene 10668	3	chr7	20724525	20730624	6100	-
ENSMUSG00000094284	Vmn1r112	protein_coding	vomeronasal 1 receptor 112	1	chr7	20771185	20772078	894	+
ENSMUSG00000091638	Vmn1r113	protein_coding	vomeronasal 1 receptor 113	2	chr7	20787285	20788208	924	+
ENSMUSG00000094085	Vmn1r114	protein_coding	vomeronasal 1 receptor 114	1	chr7	20811221	20812186	966	-
ENSMUSG00000091435	Vmn1r115	protein_coding	vomeronasal 1 receptor 115	1	chr7	20844098	20844985	888	-
ENSMUSG00000095973	Vmn1r116	protein_coding	vomeronasal 1 receptor 116	1	chr7	20872256	20873179	924	+
ENSMUSG00000096737	Vmn1r117	protein_coding	vomeronasal 1 receptor 117	1	chr7	20883198	20884121	924	-
ENSMUSG00000094589	Vmn1r118	protein_coding	vomeronasal 1 receptor 118	1	chr7	20911427	20912347	921	-
ENSMUSG00000094010	Vmn1r119	protein_coding	vomeronasal 1 receptor 119	1	chr7	21011532	21012455	924	-
ENSMUSG00000093986	Vmn1r120	protein_coding	vomeronasal 1 receptor 120	1	chr7	21052867	21053784	918	-
ENSMUSG00000094680	Vmn1r121	protein_coding	vomeronasal 1 receptor 121	1	chr7	21097569	21098513	945	-
ENSMUSG00000094001	Vmn1r122	protein_coding	vomeronasal 1 receptor 122	1	chr7	21133211	21134128	918	-
ENSMUSG00000094385	Vmn1r123	protein_coding	vomeronasal 1 receptor 123	1	chr7	21162185	21163108	924	+
ENSMUSG00000101436	Gm5157	protein_coding	predicted gene 5157	1	chr7	21184317	21190423	6107	-
ENSMUSG00000094221	Vmn1r124	protein_coding	vomeronasal 1 receptor 124	1	chr7	21259694	21260617	924	-
ENSMUSG00000095309	Vmn1r125	protein_coding	vomeronasal 1 receptor 125	1	chr7	21272179	21273102	924	+
ENSMUSG00000096813	Vmn1r126	protein_coding	vomeronasal 1 receptor 126	1	chr7	21300502	21301467	966	-
ENSMUSG00000093890	Vmn1r127	protein_coding	vomeronasal 1 receptor 127	1	chr7	21318944	21319861	918	-
ENSMUSG00000095758	Vmn1r128	protein_coding	vomeronasal 1 receptor 128	1	chr7	21349373	21350296	924	+
ENSMUSG00000094879	Vmn1r129	protein_coding	vomeronasal 1 receptor 129	1	chr7	21360368	21361291	924	-
ENSMUSG00000109516	Gm6882	protein_coding	predicted gene 6882	1	chr7	21425858	21432745	6888	-
ENSMUSG00000094208	Vmn1r130	protein_coding	vomeronasal 1 receptor 130	1	chr7	21511780	21512703	924	+
ENSMUSG00000093941	Vmn1r131	protein_coding	vomeronasal 1 receptor 131	1	chr7	21545170	21546090	921	-
ENSMUSG00000074322	Vmn1r132	protein_coding	vomeronasal 1 receptor 132	5	chr7	21614092	21614985	894	+
ENSMUSG00000096513	Gm4175	protein_coding	predicted gene 4175	1	chr7	21760531	21761475	945	-
ENSMUSG00000096760	Gm4177	protein_coding	predicted gene 4177	1	chr7	21795811	21796728	918	-
ENSMUSG00000095064	Vmn1r135	protein_coding	vomeronasal 1 receptor 135	1	chr7	21832351	21833274	924	+
ENSMUSG00000095191	Gm5725	protein_coding	predicted gene 5725	1	chr7	21843344	21844267	924	-
ENSMUSG00000095976	Gm5891	protein_coding	predicted gene 5891	2	chr7	21908665	21921291	12627	-
ENSMUSG00000095962	Vmn1r137	protein_coding	vomeronasal 1 receptor 137	1	chr7	21994587	21995510	924	+
ENSMUSG00000095163	Vmn1r138	protein_coding	vomeronasal 1 receptor 138	1	chr7	22027977	22028897	921	-
ENSMUSG00000096283	Gm6176	protein_coding	predicted gene 6176	2	chr7	22050205	22056305	6101	-
ENSMUSG00000074311	Vmn1r139	protein_coding	vomeronasal 1 receptor 139	3	chr7	22069057	22097907	28851	+
ENSMUSG00000096304	Gm16451	protein_coding	predicted pseudogene 16451	1	chr7	22117322	22118245	924	-
ENSMUSG00000096348	Gm10666	protein_coding	predicted gene 10666	1	chr7	22133776	22134741	966	-
ENSMUSG00000095273	Vmn1r142	protein_coding	vomeronasal 1 receptor 142	1	chr7	22163118	22164035	918	-
ENSMUSG00000096071	Vmn1r143	protein_coding	vomeronasal 1 receptor 143	1	chr7	22189377	22190300	924	+
ENSMUSG00000094981	Gm8653	protein_coding	predicted gene 8653	1	chr7	22200341	22201264	924	-
ENSMUSG00000094149	Gm8453	protein_coding	predicted gene 8453	1	chr7	22228564	22229484	921	-
ENSMUSG00000093871	Gm4187	protein_coding	predicted gene 4187	1	chr7	22328794	22329717	924	-
ENSMUSG00000093917	Gm8660	protein_coding	predicted gene 8660	1	chr7	22370122	22371039	918	-
ENSMUSG00000095543	Vmn1r148	protein_coding	vomeronasal 1 receptor 148	2	chr7	22413583	22414506	924	+
ENSMUSG00000094542	Vmn1r149	protein_coding	vomeronasal 1 receptor 149	1	chr7	22437306	22438229	924	-
ENSMUSG00000096871	Gm10665	protein_coding	predicted gene 10665	1	chr7	22463110	22464075	966	-
ENSMUSG00000093853	Vmn1r151	protein_coding	vomeronasal 1 receptor 151	1	chr7	22498761	22499678	918	-
ENSMUSG00000095383	Vmn1r152	protein_coding	vomeronasal 1 receptor 152	1	chr7	22522967	22523890	924	+
ENSMUSG00000094748	Gm8677	protein_coding	predicted gene 8677	1	chr7	22533964	22534887	924	-
ENSMUSG00000095984	Gm4201	protein_coding	predicted gene 4201	1	chr7	22564423	22565343	921	-
ENSMUSG00000109396	Gm4565	protein_coding	predicted gene 4565	1	chr7	22582158	22588127	5970	-
ENSMUSG00000094905	Vmn1r155	protein_coding	vomeronasal 1 receptor 155	1	chr7	22658018	22658941	924	+
ENSMUSG00000095081	Gm8693	protein_coding	predicted gene 8693	1	chr7	22691397	22692317	921	-
ENSMUSG00000095363	Gm4567	protein_coding	predicted gene 4567	2	chr7	22713611	22719710	6100	-
ENSMUSG00000095619	Vmn1r157	protein_coding	vomeronasal 1 receptor 157	1	chr7	22761697	22762590	894	+
ENSMUSG00000094700	Vmn1r158	protein_coding	vomeronasal 1 receptor 158	1	chr7	22789859	22790782	924	-
ENSMUSG00000095931	Vmn1r159	protein_coding	vomeronasal 1 receptor 159	1	chr7	22842688	22843605	918	-
ENSMUSG00000094931	Vmn1r160	protein_coding	vomeronasal 1 receptor 160	1	chr7	22871224	22872147	924	+
ENSMUSG00000092297	Gm4214	protein_coding	predicted gene 4214	1	chr7	22983714	22984673	960	-
ENSMUSG00000094532	Gm4216	protein_coding	predicted gene 4216	1	chr7	23019006	23019923	918	-
ENSMUSG00000094934	Vmn1r163	protein_coding	vomeronasal 1 receptor 163	1	chr7	23055540	23056463	924	+
ENSMUSG00000096601	Gm8720	protein_coding	predicted gene 8720	1	chr7	23066533	23067456	924	-
ENSMUSG00000095683	Gm10662	protein_coding	predicted gene 10662	2	chr7	23131854	23144480	12627	-
ENSMUSG00000095358	Vmn1r165	protein_coding	vomeronasal 1 receptor 165	1	chr7	23217332	23218255	924	+
ENSMUSG00000096073	Vmn1r166	protein_coding	vomeronasal 1 receptor 166	1	chr7	23250762	23251682	921	-
ENSMUSG00000094682	Gm6902	protein_coding	predicted gene 6902	2	chr7	23272801	23278900	6100	-
ENSMUSG00000045693	Nlrp4e	protein_coding	NLR family, pyrin domain containing 4E	8	chr7	23301192	23362277	61086	+
ENSMUSG00000015721	Nlrp5	protein_coding	NLR family, pyrin domain containing 5	18	chr7	23385889	23441922	56034	+
ENSMUSG00000090715	Vmn1r167	protein_coding	vomeronasal 1 receptor 167	2	chr7	23503646	23507206	3561	-
ENSMUSG00000074291	Vmn1r168	protein_coding	vomeronasal 1 receptor 168	3	chr7	23539732	23547448	7717	+
ENSMUSG00000094602	Vmn1r169	protein_coding	vomeronasal 1 receptor 169	2	chr7	23575526	23578849	3324	+
ENSMUSG00000094187	Vmn1r170	protein_coding	vomeronasal 1 receptor 170	1	chr7	23606175	23607089	915	+
ENSMUSG00000062483	Vmn1r171	protein_coding	vomeronasal 1 receptor 171	4	chr7	23630722	23634370	3649	+
ENSMUSG00000035523	Vmn1r172	protein_coding	vomeronasal 1 receptor 172	8	chr7	23658316	23668447	10132	+
ENSMUSG00000115021	Vmn1r173	protein_coding	vomeronasal 1 receptor 173	1	chr7	23700703	23711009	10307	+
ENSMUSG00000090411	Vmn1r174	protein_coding	vomeronasal 1 receptor 174	2	chr7	23752270	23762403	10134	+
ENSMUSG00000095632	Vmn1r175	protein_coding	vomeronasal 1 receptor 175	2	chr7	23807182	23810643	3462	-
ENSMUSG00000096859	Vmn1r176	protein_coding	vomeronasal 1 receptor 176	2	chr7	23833840	23837372	3533	-
ENSMUSG00000057513	Vmn1r177	protein_coding	vomeronasal 1 receptor 177	3	chr7	23865520	23866449	930	-
ENSMUSG00000062598	Vmn1r178	protein_coding	vomeronasal 1 receptor 178	3	chr7	23892009	23895622	3614	+
ENSMUSG00000046924	Vmn1r179	protein_coding	vomeronasal 1 receptor 179	4	chr7	23926978	23936245	9268	+
ENSMUSG00000092473	Vmn1r180	protein_coding	vomeronasal 1 receptor 180	4	chr7	23950632	23955691	5060	+
ENSMUSG00000097425	Vmn1r181	protein_coding	vomeronasal 1 receptor 181	3	chr7	23974615	23988139	13525	+
ENSMUSG00000092456	V1rd19	protein_coding	vomeronasal 1 receptor, D19	2	chr7	24001691	24005057	3367	+
ENSMUSG00000118318	Vmn1r183	protein_coding	vomeronasal 1 receptor 183	1	chr7	24053254	24063554	10301	+
ENSMUSG00000108613	Gm36694	lncRNA	predicted gene, 36694	1	chr7	24054232	24073164	18933	-
ENSMUSG00000057101	Zfp180	protein_coding	zinc finger protein 180	8	chr7	24081924	24107713	25790	+
ENSMUSG00000052675	Zfp112	protein_coding	zinc finger protein 112	11	chr7	24112314	24127952	15639	+
ENSMUSG00000108703	Gm44793	lncRNA	predicted gene 44793	1	chr7	24112454	24116600	4147	-
ENSMUSG00000047603	Zfp235	protein_coding	zinc finger protein 235	9	chr7	24134169	24143241	9073	+
ENSMUSG00000068962	Zfp114	protein_coding	zinc finger protein 114	7	chr7	24175060	24183188	8129	+
ENSMUSG00000087598	Zfp111	protein_coding	zinc finger protein 111	9	chr7	24193947	24211443	17497	-
ENSMUSG00000108361	Gm44796	lncRNA	predicted gene 44796	1	chr7	24213134	24214385	1252	+
ENSMUSG00000074283	Zfp109	protein_coding	zinc finger protein 109	5	chr7	24227572	24237560	9989	-
ENSMUSG00000030486	Zfp108	protein_coding	zinc finger protein 108	9	chr7	24254794	24262445	7652	+
ENSMUSG00000055305	Zfp93	protein_coding	zinc finger protein 93	15	chr7	24270420	24277794	7375	+
ENSMUSG00000118444	AC159140.1	lncRNA		1	chr7	24288309	24289313	1005	+
ENSMUSG00000050605	Zfp61	protein_coding	zinc finger protein 61	17	chr7	24291039	24301232	10194	-
ENSMUSG00000074282	Zfp94	protein_coding	zinc finger protein 94	10	chr7	24301704	24316666	14963	-
ENSMUSG00000055826	Tescl	protein_coding	tescalcin-like	5	chr7	24333082	24333936	855	-
ENSMUSG00000030484	Lypd5	protein_coding	Ly6/Plaur domain containing 5	5	chr7	24349196	24355109	5914	+
ENSMUSG00000054342	Kcnn4	protein_coding	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	8	chr7	24370263	24386690	16428	+
ENSMUSG00000002210	Smg9	protein_coding	smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)	11	chr7	24399619	24422778	23160	+
ENSMUSG00000062028	Irgc1	protein_coding	immunity-related GTPase family, cinema 1	8	chr7	24431922	24452297	20376	-
ENSMUSG00000108360	Gm36159	lncRNA	predicted gene, 36159	1	chr7	24448354	24451327	2974	+
ENSMUSG00000046223	Plaur	protein_coding	plasminogen activator, urokinase receptor	10	chr7	24462484	24475968	13485	+
ENSMUSG00000054793	Cadm4	protein_coding	cell adhesion molecule 4	8	chr7	24482023	24504539	22517	+
ENSMUSG00000064264	Zfp428	protein_coding	zinc finger protein 428	14	chr7	24507006	24515682	8677	+
ENSMUSG00000117477	Gm50092	protein_coding	predicted gene, 50092	1	chr7	24510483	24512455	1973	-
ENSMUSG00000041037	Irgq	protein_coding	immunity-related GTPase family, Q	8	chr7	24530689	24538600	7912	+
ENSMUSG00000011632	Pinlyp	protein_coding	phospholipase A2 inhibitor and LY6/PLAUR domain containing	7	chr7	24541658	24546118	4461	-
ENSMUSG00000051768	Xrcc1	protein_coding	X-ray repair complementing defective repair in Chinese hamster cells 1	9	chr7	24546289	24573440	27152	+
ENSMUSG00000066721	Zfp575	protein_coding	zinc finger protein 575	3	chr7	24583838	24587641	3804	-
ENSMUSG00000064254	Ethe1	protein_coding	ethylmalonic encephalopathy 1	6	chr7	24587543	24608925	21383	+
ENSMUSG00000074277	Phldb3	protein_coding	pleckstrin homology like domain, family B, member 3	4	chr7	24610763	24629297	18535	+
ENSMUSG00000097215	Gm26550	lncRNA	predicted gene, 26550	1	chr7	24631145	24637916	6772	-
ENSMUSG00000057454	Lypd3	protein_coding	Ly6/Plaur domain containing 3	5	chr7	24636550	24641118	4569	+
ENSMUSG00000108470	Gm4598	lncRNA	predicted gene 4598	1	chr7	24661294	24663109	1816	+
ENSMUSG00000062773	Tex101	protein_coding	testis expressed gene 101	6	chr7	24668007	24676675	8669	-
ENSMUSG00000045587	Lypd10	protein_coding	Ly6/PLAUR domain containing 10	9	chr7	24709242	24714535	5294	+
ENSMUSG00000058717	Lypd11	protein_coding	Ly6/PLAUR domain containing 11	8	chr7	24715023	24726908	11886	-
ENSMUSG00000052212	Cd177	protein_coding	CD177 antigen	6	chr7	24743983	24760311	16329	-
ENSMUSG00000054169	Ceacam10	protein_coding	carcinoembryonic antigen-related cell adhesion molecule 10	7	chr7	24777206	24784657	7452	+
ENSMUSG00000011350	Gm5893	lncRNA	predicted gene 5893	15	chr7	24818795	24840275	21481	+
ENSMUSG00000091955	Gm9844	protein_coding	predicted pseudogene 9844	2	chr7	24862213	24862697	485	+
ENSMUSG00000062732	Lypd4	protein_coding	Ly6/Plaur domain containing 4	10	chr7	24864620	24869941	5322	-
ENSMUSG00000011349	Dmrtc2	protein_coding	doublesex and mab-3 related transcription factor like family C2	5	chr7	24870057	24877651	7595	+
ENSMUSG00000040952	Rps19	protein_coding	ribosomal protein S19	16	chr7	24884371	24889806	5436	+
ENSMUSG00000003379	Cd79a	protein_coding	CD79A antigen (immunoglobulin-associated alpha)	7	chr7	24897381	24902197	4817	+
ENSMUSG00000040940	Arhgef1	protein_coding	Rho guanine nucleotide exchange factor (GEF) 1	18	chr7	24902912	24926594	23683	+
ENSMUSG00000108367	Gm4881	protein_coding	predicted gene 4881	2	chr7	24927445	24944494	17050	-
ENSMUSG00000108675	Gm44970	lncRNA	predicted gene 44970	1	chr7	24954917	24958241	3325	+
ENSMUSG00000003380	Rabac1	protein_coding	Rab acceptor 1 (prenylated)	11	chr7	24969752	24972754	3003	-
ENSMUSG00000040907	Atp1a3	protein_coding	ATPase, Na+/K+ transporting, alpha 3 polypeptide	15	chr7	24978167	25005958	27792	-
ENSMUSG00000003378	Grik5	protein_coding	glutamate receptor, ionotropic, kainate 5 (gamma 2)	9	chr7	25009849	25072346	62498	-
ENSMUSG00000045252	Zfp574	protein_coding	zinc finger protein 574	11	chr7	25072567	25083492	10926	+
ENSMUSG00000008496	Pou2f2	protein_coding	POU domain, class 2, transcription factor 2	19	chr7	25087344	25179726	92383	-
ENSMUSG00000074274	D930028M14Rik	lncRNA	RIKEN cDNA D930028M14 gene	7	chr7	25152457	25156627	4171	+
ENSMUSG00000054499	Dedd2	protein_coding	death effector domain-containing DNA binding protein 2	9	chr7	25199915	25220615	20701	-
ENSMUSG00000108523	4933430L12Rik	lncRNA	RIKEN cDNA 4933430L12 gene	1	chr7	25219368	25220930	1563	+
ENSMUSG00000046541	Zfp526	protein_coding	zinc finger protein 526	9	chr7	25221425	25227507	6083	+
ENSMUSG00000057177	Gsk3a	protein_coding	glycogen synthase kinase 3 alpha	12	chr7	25228258	25237851	9594	-
ENSMUSG00000090330	9130221H12Rik	lncRNA	RIKEN cDNA 9130221H12 gene	2	chr7	25228687	25230263	1577	+
